,SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,SOURCE,MLS#,LATITUDE,LONGITUDE
1116,MLS Listing,Single Family Residential,100 Locke Woods Rd,Raleigh,NC,27603,499000.0,4.0,2.5,Eagle Ridge,2884.0,23958.0,2005.0,14.0,173.0,42.0,TMLS,2405593,35.6689133,-78.6726676
1117,MLS Listing,Single Family Residential,806 Knotty Pine Dr Unit 84 Devon,Mebane,NC,27302,360519.0,3.0,2.5,Orange,2383.0,7840.0,2022.0,14.0,151.0,39.0,TMLS,2405589,36.1124938,-79.2425333
1118,MLS Listing,Single Family Residential,1454 Doyle Cromer Rd,King,NC,27021,639900.0,3.0,2.0,,,,2003.0,14.0,,,Triad MLS,1041028,36.3769071,-80.3520966
1119,MLS Listing,Single Family Residential,3312 Shannon Cir,Apex,NC,27539,425000.0,3.0,3.5,Meadow Lake,2712.0,27442.0,1976.0,14.0,157.0,,TMLS,2405585,35.6593306,-78.7499455
1120,MLS Listing,Single Family Residential,767 Heartpine Dr Unit 97 Millcreek,Mebane,NC,27302,329642.0,4.0,2.5,Orange,1726.0,7405.0,2021.0,14.0,191.0,39.0,TMLS,2405583,36.113694,-79.2425518
1121,MLS Listing,Single Family Residential,2850 Bethabara Rd,Winston Salem,NC,27106,274900.0,4.0,3.5,Winston Salem,3770.0,20908.0,1974.0,14.0,73.0,,CANOPYMLS,3782170,36.1738033,-80.3215299
1122,MLS Listing,Single Family Residential,1304 Buffaloe Rd,Garner,NC,27529,335000.0,3.0,2.0,Lakewoods,1837.0,40075.0,1961.0,14.0,182.0,,TMLS,2405575,35.6776019,-78.6389207
1123,MLS Listing,Single Family Residential,737 Heartpine Dr Unit 93 Cameron,Mebane,NC,27302,358984.0,4.0,2.5,Orange,2188.0,7840.0,2022.0,14.0,164.0,39.0,TMLS,2405570,36.1136886,-79.2426366
1124,MLS Listing,Single Family Residential,437 Altavista Dr,Clemmons,NC,27012,297990.0,3.0,2.0,Altavista,,,2021.0,14.0,,56.0,Triad MLS,1040993,35.939456,-80.368262
1125,MLS Listing,Single Family Residential,234 N Russell St,Troy,NC,27371,279000.0,3.0,3.0,Troy,2505.0,15245.0,1949.0,14.0,111.0,,CANOPYMLS,3781841,35.3607443,-79.8908951
1126,MLS Listing,Single Family Residential,25545 Stony Mountain Rd,Albemarle,NC,28001,410000.0,3.0,2.5,Albemarle,2406.0,60983.0,2007.0,14.0,170.0,,CANOPYMLS,3781892,35.3221847,-80.1113857
1127,MLS Listing,Single Family Residential,136 Grandworth Way,King,NC,27021,465000.0,5.0,3.5,Gentry Farm,,,2016.0,14.0,,28.0,Triad MLS,1041032,36.262449,-80.33194
1128,MLS Listing,Single Family Residential,106 Meadowbrook Ter,Greensboro,NC,27408,733900.0,4.0,3.0,Irving Park,,,1958.0,14.0,,,Triad MLS,1041049,36.0948646,-79.7898016
1129,MLS Listing,Single Family Residential,1033 Cranbrook Way,Asheboro,NC,27205,295000.0,3.0,2.0,Westbury Woods,,,1972.0,14.0,,,Triad MLS,1041072,35.684789,-79.847173
1130,MLS Listing,Single Family Residential,1040 Arbor Rd,Winston Salem,NC,27104,2385000.0,6.0,7.0,Buena Vista,,,1926.0,14.0,,,Triad MLS,1040812,36.1174918,-80.2762804
1131,MLS Listing,Single Family Residential,3300 Six Forks Rd,Raleigh,NC,27609,600000.0,3.0,1.5,Oakland Acres,1850.0,18730.0,1950.0,14.0,324.0,,TMLS,2405552,35.825579,-78.6332465
1132,MLS Listing,Single Family Residential,5198 Huntcliff Trl,Winston Salem,NC,27104,425000.0,5.0,4.5,Huntcliff,,,1981.0,14.0,,4.0,Triad MLS,1041066,36.0822165,-80.3607537
1133,MLS Listing,Single Family Residential,4507 Blagdon Ct,Browns Summit,NC,27214,579000.0,5.0,3.5,Moss Creek,,,1988.0,14.0,,116.0,Triad MLS,1041004,36.2252491,-79.710123
1134,MLS Listing,Single Family Residential,396 Mallard Loop Dr,Clayton,NC,27527,444104.0,4.0,3.5,Bedford,2638.0,8102.0,2021.0,14.0,168.0,48.0,TMLS,2405538,35.656063,-78.335791
1135,MLS Listing,Single Family Residential,1112 Sagamore Dr,Louisburg,NC,27549,290000.0,3.0,2.5,Lake Royale,1672.0,14810.0,2021.0,14.0,173.0,82.0,TMLS,2405533,35.962933,-78.188987
1136,MLS Listing,Single Family Residential,7810 Charles Place Dr,Kernersville,NC,27284,615000.0,4.0,3.5,Charles Place At Arbor Run,,,2005.0,14.0,,85.0,Triad MLS,1039488,36.2144793,-79.9967615
1137,MLS Listing,Single Family Residential,2901 Magnolia Grove Ct,Raleigh,NC,27614,789000.0,4.0,3.5,Dunleith,4269.0,13503.0,2000.0,14.0,185.0,23.0,TMLS,2405530,35.9540432,-78.5532889
1138,MLS Listing,Single Family Residential,308 S 4th St,Smithfield,NC,27577,224900.0,3.0,2.0,Johnston,1502.0,8276.0,1910.0,14.0,150.0,,TMLS,2405523,35.5078008,-78.3465978
1139,MLS Listing,Single Family Residential,120 Dare Pines Way,Durham,NC,27703,409900.0,2.0,2.0,Carolina Arbors,1425.0,5140.0,2016.0,14.0,288.0,201.0,TMLS,2405520,35.9364103,-78.7851409
1140,MLS Listing,Single Family Residential,218 Creek Crossing Dr,Benson,NC,27504,384900.0,3.0,2.5,Johnston,2316.0,21344.0,2021.0,14.0,166.0,23.0,TMLS,2405512,35.4221806124115,-78.5523883095398
1141,MLS Listing,Single Family Residential,604 Eppsfield Ln,Fuquay Varina,NC,27526,426000.0,4.0,2.5,Summerdale,3113.0,5227.0,2008.0,14.0,137.0,,TMLS,2405509,35.586078,-78.809498
1142,MLS Listing,Single Family Residential,96 Independence Dr,Smithfield,NC,27577,760000.0,3.0,3.5,Johnston,3086.0,70131.0,2020.0,14.0,246.0,25.0,TMLS,2405506,35.547623,-78.477768
1143,MLS Listing,Single Family Residential,58 Hogwood Rd,Louisburg,NC,27549,499900.0,4.0,3.5,,,,1986.0,14.0,,,Triad MLS,1040484,36.2312269,-78.160092
1144,MLS Listing,Single Family Residential,2412 Lawndale Dr,Greensboro,NC,27408,300000.0,4.0,3.0,Fairfield,,,1928.0,14.0,,,Triad MLS,1040526,36.1010987,-79.818268
1145,MLS Listing,Single Family Residential,705 Rapp St,Thomasville,NC,27360,120000.0,3.0,1.0,Lambeth Knolls,,,1957.0,14.0,,,Triad MLS,1041014,35.8702614,-80.0917068
1146,MLS Listing,Single Family Residential,24 Nolan Ct #50,Lillington,NC,27546,397800.0,4.0,2.5,Harnett,2727.0,17424.0,2021.0,14.0,146.0,42.0,TMLS,2405485,35.446804,-78.804098
1147,MLS Listing,Single Family Residential,401 Liberty Rd,Archdale,NC,27263,132000.0,3.0,1.0,Kersey Land,,,1950.0,14.0,,,Triad MLS,1040543,35.9160078,-79.9661972
1148,MLS Listing,Single Family Residential,1018 Whistler St,Durham,NC,27713,579900.0,5.0,3.0,Durham,2398.0,3484.0,2021.0,14.0,242.0,115.0,TMLS,2405481,35.876616352173,-78.9547863269806
1149,MLS Listing,Single Family Residential,360 Windsor Manor Way,Kernersville,NC,27284,235000.0,3.0,2.0,Kingsridge,,,1993.0,14.0,,,Triad MLS,1040521,36.1336144,-80.065586
1150,MLS Listing,Single Family Residential,6729 Van Haven Dr,Raleigh,NC,27615,409900.0,3.0,2.0,North Haven,1518.0,19166.0,1976.0,14.0,270.0,,TMLS,2405480,35.8740632,-78.6368372
1151,MLS Listing,Single Family Residential,203 Hilltop Ave,Garner,NC,27529,349900.0,3.0,2.0,Wake,2073.0,32670.0,1951.0,14.0,169.0,,TMLS,2405478,35.7090508,-78.6148476
1152,MLS Listing,Single Family Residential,2901 Martinsville Rd,Greensboro,NC,27408,244900.0,3.0,3.0,Bennett Property,,,1967.0,14.0,,,Triad MLS,1040934,36.1132939,-79.8292585
1153,MLS Listing,Single Family Residential,1014 Whistler St,Durham,NC,27713,725000.0,4.0,3.5,Durham,2752.0,4791.0,2021.0,14.0,263.0,115.0,TMLS,2405470,35.8767467526271,-78.9545717502594
1154,MLS Listing,Single Family Residential,508 Hamlet Dr,Broadway,NC,27505,207900.0,3.0,2.0,Lee,1244.0,15681.0,2021.0,14.0,167.0,,TMLS,2405468,35.459636,-79.048903
1155,MLS Listing,Single Family Residential,1109 Sourwood Cir,Chapel Hill,NC,27517,549900.0,3.0,2.0,Morgan Creek,2048.0,32234.0,1958.0,14.0,269.0,,TMLS,2405467,35.892896,-79.0402056
1156,MLS Listing,Single Family Residential,3800 Woodside Dr,Garner,NC,27529,330000.0,3.0,2.0,Cloverdale,1428.0,20037.0,1959.0,14.0,231.0,,TMLS,2405464,35.7268859,-78.615956
1157,MLS Listing,Single Family Residential,6707 Frieden Church Rd,Gibsonville,NC,27249,650000.0,3.0,3.5,,,,2012.0,14.0,,,Triad MLS,1040896,36.137338,-79.580513
1158,MLS Listing,Single Family Residential,3518 Wesley Point Dr,Browns Summit,NC,27214,455900.0,4.0,3.5,Wesley Point,,,2021.0,14.0,,42.0,Triad MLS,1040996,36.2118566,-79.7357155
1159,MLS Listing,Single Family Residential,8106 Manakel Dr,Stokesdale,NC,27357,445990.0,3.0,2.5,The Landing At Angels Glen,,,2021.0,14.0,,55.0,Triad MLS,1040991,36.227079,-79.9733
1160,MLS Listing,Single Family Residential,1215 Wolfshiem Dr,Greensboro,NC,27455,549990.0,4.0,3.0,Carraway,,,2021.0,14.0,,46.0,Triad MLS,1040990,36.214906,-79.816315
1161,MLS Listing,Single Family Residential,1456 Kingsway Dr,High Point,NC,27260,194900.0,4.0,1.5,London Woods,,,1972.0,14.0,,,Triad MLS,1040983,35.9753292,-79.9694748
1162,MLS Listing,Single Family Residential,1117 Starkville St,Durham,NC,27713,645000.0,4.0,3.5,Durham,2412.0,4791.0,2021.0,14.0,267.0,115.0,TMLS,2405440,35.877226,-78.9548165
1163,MLS Listing,Single Family Residential,101 Wrenhaven Way,Cary,NC,27518,779990.0,5.0,4.5,Birkhaven,4429.0,27878.0,1993.0,14.0,176.0,52.0,TMLS,2405436,35.7167085,-78.760926
1164,MLS Listing,Single Family Residential,113 Amber Ln,Willow Spring(s),NC,27592,293000.0,3.0,2.0,Golden Lake,1247.0,43995.0,1996.0,14.0,235.0,,TMLS,2405435,35.5493765,-78.6013676
1165,MLS Listing,Single Family Residential,317 Laurel Ridge Ln,Lexington,NC,27295,459900.0,4.0,3.0,Laurel Ridge,,,2005.0,14.0,,,Triad MLS,1040961,35.7968758,-80.3991348
1166,MLS Listing,Single Family Residential,384 Tanglewood Cir,Roxboro,NC,27573,249000.0,3.0,2.0,Person,2031.0,14810.0,1971.0,14.0,123.0,,TMLS,2405432,36.4085258,-78.9879874
1167,MLS Listing,Single Family Residential,9109 Old Cascade Dr,Garner,NC,27529-4166,315000.0,3.0,3.0,Meadowbrook Estates,2748.0,21344.0,1972.0,14.0,115.0,,TMLS,2405429,35.6592053,-78.5540131
1168,MLS Listing,Single Family Residential,8737 Moody Rd,Liberty,NC,27298,1650000.0,5.0,3.5,,,,1990.0,14.0,,,Triad MLS,1039787,35.8662744,-79.5093554
1169,MLS Listing,Single Family Residential,116 Westongate Way,Cary,NC,27513,900000.0,5.0,4.5,Governors Row,4368.0,12632.0,2008.0,14.0,206.0,90.0,TMLS,2405424,35.8138842,-78.7801574
1170,MLS Listing,Single Family Residential,1653 Kesteven Rd,Winston Salem,NC,27127,195000.0,3.0,2.0,Laurel Park,,,1983.0,14.0,,,Triad MLS,1040974,36.0258463,-80.2646918
1171,MLS Listing,Single Family Residential,1723 Craver Rd,Lexington,NC,27295,133000.0,2.0,1.0,,,,1957.0,14.0,,,Triad MLS,1039736,35.9287014,-80.2718338
1172,MLS Listing,Single Family Residential,489 Cliffdale Rd,Chapel Hill,NC,27516,670000.0,3.0,3.0,Briar Chapel,2984.0,6577.0,2018.0,14.0,225.0,135.0,TMLS,2405405,35.826929,-79.119409
1173,MLS Listing,Single Family Residential,235 Dorothy St,High Point,NC,27262,90000.0,3.0,3.0,,,,1939.0,14.0,,,Triad MLS,1040966,35.9344302,-80.0438215
1174,MLS Listing,Single Family Residential,607 Morgan Creek Rd,Chapel Hill,NC,27517,489000.0,4.0,3.0,Morgan Creek,2712.0,45738.0,1959.0,15.0,180.0,,TMLS,2405395,35.8949486,-79.0486226
1175,MLS Listing,Single Family Residential,4804 Greenshadow Ct,Fuquay Varina,NC,27526,749000.0,5.0,3.5,Sunset Lake,3789.0,44431.0,1998.0,15.0,198.0,90.0,TMLS,2405394,35.6428817,-78.7835031
1176,MLS Listing,Single Family Residential,150 Rough Ln,Louisburg,NC,27549-6897,234900.0,3.0,2.0,Greenbriar,1211.0,37026.0,2005.0,15.0,194.0,13.0,TMLS,2405383,36.0215178,-78.3195208
1177,MLS Listing,Single Family Residential,1320 Butlers Chapel Rd,Franklinville,NC,27248,59900.0,3.0,1.0,,,,1980.0,15.0,,,Triad MLS,1040926,35.760521,-79.692874
1178,MLS Listing,Single Family Residential,413 Lemon Pepper Pl,Wendell,NC,27591,385000.0,3.0,2.5,Pepper Pointe,2242.0,10018.0,2006.0,15.0,172.0,,TMLS,2405372,35.7865858,-78.366112
1179,MLS Listing,Single Family Residential,200 Somerset Dr,Chapel Hill,NC,27514,995000.0,4.0,4.5,Coker Hills West,3123.0,24393.0,1999.0,15.0,319.0,,TMLS,2405362,35.9376656,-79.0498955
1180,MLS Listing,Single Family Residential,3259 Riverside Dr,Lexington,NC,27292,385000.0,3.0,2.0,Watership Downs,1541.0,37897.0,1988.0,15.0,250.0,,CANOPYMLS,3781848,35.6784203,-80.3248141
1181,MLS Listing,Single Family Residential,5171 Sunrise Ter,Winston Salem,NC,27105,200000.0,3.0,2.0,Hunter Hills,,,1957.0,15.0,,,Triad MLS,1040923,36.1646339,-80.2697
1182,MLS Listing,Single Family Residential,73 Genoa Ln,Clayton,NC,27527,398900.0,5.0,3.0,Tuscany,2842.0,7840.0,2012.0,15.0,140.0,60.0,TMLS,2405333,35.6442058,-78.3692233
1183,MLS Listing,Single Family Residential,9805 Najma St,Raleigh,NC,27613,1649000.0,4.0,6.5,Tuscan Lake,6819.0,32234.0,2007.0,15.0,242.0,150.0,TMLS,2405332,35.9329756,-78.7037297
1184,MLS Listing,Single Family Residential,411 Bathgate Ln,Cary,NC,27513,975000.0,5.0,5.0,Wessex,5536.0,27007.0,1995.0,15.0,176.0,88.0,TMLS,2405331,35.8261635,-78.7827949
1185,MLS Listing,Single Family Residential,861 S Peace Haven Rd,Winston Salem,NC,27103,225000.0,2.0,2.5,Parkhurst,,,1959.0,15.0,,,Triad MLS,1040801,36.0470704,-80.3789353
1186,MLS Listing,Single Family Residential,148 Will Rd,Mayodan,NC,27027,162500.0,3.0,2.0,,,,1952.0,15.0,,,Triad MLS,1040877,36.4079276,-79.9428133
1187,MLS Listing,Single Family Residential,2002 School St,Winston Salem,NC,27105,229900.0,3.0,1.5,,,,1880.0,15.0,,,Triad MLS,1040662,36.159309,-80.2162756
1188,MLS Listing,Single Family Residential,2191 Brogden Rd,Creedmoor,NC,27522,199900.0,3.0,1.0,Granville,1030.0,17859.0,1962.0,15.0,194.0,,TMLS,2405313,36.1383671,-78.6976826
1189,MLS Listing,Single Family Residential,2199 Dixon St,Ramseur,NC,27316,189900.0,3.0,2.5,Randolph,2400.0,17424.0,2005.0,15.0,79.0,,TMLS,2405311,35.7260568,-79.6598679
1190,MLS Listing,Single Family Residential,2605 Rogers Rd,Graham,NC,27253,780000.0,4.0,3.5,Alamance,4949.0,84070.0,1998.0,15.0,158.0,,TMLS,2405309,36.0230294,-79.4155066
1191,MLS Listing,Single Family Residential,4359 Tise Ave,Winston Salem,NC,27105,85000.0,2.0,1.0,,,,1928.0,15.0,,,Triad MLS,1040861,36.1506594,-80.2320769
1192,MLS Listing,Single Family Residential,4101 Glencove Ct,Winston Salem,NC,27106,369900.0,3.0,3.0,Huntscroft At Glenridge,,,1987.0,15.0,,46.0,Triad MLS,1040513,36.1159382,-80.3278604
1193,MLS Listing,Single Family Residential,1944 Kippen Dr Lot 79,Kernersville,NC,27284,356325.0,4.0,2.5,Brunswick Crossing,,,2021.0,15.0,,35.0,Triad MLS,1040734,36.077487,-80.106491
1194,MLS Listing,Single Family Residential,1920 Jupiter Hills Ct,Raleigh,NC,27604,329900.0,3.0,2.0,Hedingham,1810.0,4791.0,1993.0,15.0,182.0,52.0,TMLS,2405298,35.8087358,-78.5548392
1195,MLS Listing,Single Family Residential,4035 Limestone Ct,Clemmons,NC,27012,362475.0,3.0,3.0,The Landing At Rocklyn,,,2021.0,15.0,,180.0,Triad MLS,1040895,35.9911699,-80.337517
1196,MLS Listing,Single Family Residential,420 Carolina St,Morrisville,NC,27560,824444.0,5.0,4.0,Wake,2970.0,6098.0,2022.0,15.0,278.0,63.0,TMLS,2405295,35.820827,-78.8323791
1197,MLS Listing,Single Family Residential,104 Kalvesta Dr,Morrisville,NC,27560,790000.0,4.0,3.0,Weston Estates,3265.0,22215.0,2002.0,15.0,242.0,57.0,TMLS,2405289,35.8199854,-78.8198149
1198,MLS Listing,Single Family Residential,103 Ash Ct,Mount Gilead,NC,27306,99900.0,2.0,1.0,Twin Harbor,430.0,2178.0,2009.0,15.0,232.0,38.0,CANOPYMLS,3781735,35.2634528,-80.0844968
1199,MLS Listing,Single Family Residential,2819 Brennen Ln,High Point,NC,27262,545000.0,6.0,4.5,Swansgate,,,1995.0,15.0,,38.0,Triad MLS,1040760,35.9683961,-80.0652575
1200,MLS Listing,Single Family Residential,3205 Spainhour Mill Rd,Tobaccoville,NC,27050,159900.0,3.0,1.5,,,,1965.0,15.0,,,Triad MLS,1040493,36.2534188,-80.3781089
1201,MLS Listing,Single Family Residential,409 Forest Dr,Graham,NC,27253,265000.0,3.0,2.0,Forest Hills,1995.0,78843.0,1961.0,15.0,133.0,,TMLS,2405270,36.042289,-79.3970147
1202,MLS Listing,Single Family Residential,4501 Mill Creek Rd,Cedar Grove,NC,27231,300000.0,3.0,2.0,Cedar Grove,1550.0,1218809.0,1970.0,15.0,194.0,,AMLSNC,119715,36.1496048,-79.2032415
1203,MLS Listing,Single Family Residential,157 Burnett Circle Ext,Pittsboro,NC,27312,589000.0,3.0,2.5,Chatham,2632.0,275299.0,2009.0,15.0,224.0,,TMLS,2405261,35.856292,-79.165552
1204,MLS Listing,Single Family Residential,48 Hunt Rd,Milton,NC,27305,429900.0,3.0,2.5,Caswell,2994.0,218453.0,1850.0,15.0,144.0,,TMLS,2405259,36.540104,-79.249305
1205,MLS Listing,Single Family Residential,106 Green Cypress Way,Garner,NC,27529-9250,460000.0,4.0,3.0,Johnston,3150.0,10454.0,2017.0,15.0,146.0,68.0,TMLS,2405257,35.5745577,-78.5447259
1206,MLS Listing,Single Family Residential,105 Ashbourne Ter,Stokesdale,NC,27357,368890.0,3.0,2.0,Collybrooke,,,2021.0,15.0,,68.0,Triad MLS,1040860,36.276959,-79.914459
1207,MLS Listing,Single Family Residential,611 Hugo St,Durham,NC,27704,325000.0,3.0,2.0,Colonial Village,1521.0,14418.0,1955.0,15.0,214.0,,TMLS,2405252,36.0261387,-78.8842419
1208,MLS Listing,Single Family Residential,408 Kinship Ln,Apex,NC,27502,390000.0,3.0,2.0,Hollands Crossing,1322.0,7405.0,1998.0,15.0,295.0,31.0,TMLS,2405249,35.7227964,-78.9088667
1209,MLS Listing,Single Family Residential,484 Vestal Rd,Troy,NC,27371,182000.0,3.0,2.0,Troy,1650.0,56192.0,1970.0,15.0,110.0,,CANOPYMLS,3781374,35.3578072,-79.9476021
1210,MLS Listing,Single Family Residential,160 Jess Ln,Dunn,NC,28334,244900.0,3.0,2.5,Dunhaven,1405.0,6534.0,2021.0,15.0,174.0,20.0,TMLS,2405234,35.3102539078761,-78.6316962860108
1211,MLS Listing,Single Family Residential,2110 Reaves Dr,Raleigh,NC,27608-1643,385000.0,2.0,1.5,Villa Park,994.0,3920.0,1999.0,15.0,387.0,,TMLS,2405229,35.811276,-78.6381059
1212,MLS Listing,Single Family Residential,2114 Reaves Dr,Raleigh,NC,27608-1643,385000.0,3.0,1.0,Villa Park,1139.0,8276.0,1941.0,15.0,338.0,,TMLS,2405228,35.8112973,-78.6383001
1213,MLS Listing,Single Family Residential,592 Fishermans Point Rd,Roxboro,NC,27574,575000.0,3.0,2.0,Mayo Lake,1744.0,26136.0,1999.0,15.0,330.0,19.0,TMLS,2405226,36.454605,-78.8795237
1214,MLS Listing,Single Family Residential,107 Whisper Creek Ct,Cary,NC,27513,439900.0,4.0,2.5,Cary Pines,1800.0,11761.0,1994.0,15.0,244.0,,TMLS,2405225,35.8052832,-78.7925325
1215,MLS Listing,Single Family Residential,2561 Warrenton Rd,Henderson,NC,27537,149000.0,3.0,1.0,Vance,1233.0,21780.0,1982.0,15.0,121.0,,TMLS,2405216,36.354729,-78.336134
1216,MLS Listing,Single Family Residential,235 7th St,Burlington,NC,27215,119900.0,2.0,1.0,,,,1951.0,15.0,,,Triad MLS,1040859,36.0865657,-79.4421933
1217,MLS Listing,Single Family Residential,135 Two Creeks Loop,Chapel Hill,NC,27517,559000.0,5.0,4.0,The Legacy at Jordan Lake,2950.0,7492.0,2020.0,15.0,189.0,200.0,TMLS,2405213,35.765707,-79.062389
1218,MLS Listing,Single Family Residential,1916 Oak St,Greensboro,NC,27403,150000.0,4.0,2.0,Guilford,1968.0,9583.0,1915.0,15.0,76.0,,TMLS,2405210,36.0559175,-79.8227802
1219,MLS Listing,Single Family Residential,625B Hammond St,Durham,NC,27704,479000.0,4.0,2.5,Colonial Village,1857.0,6708.0,2021.0,15.0,258.0,,TMLS,2405204,36.0251944,-78.8832231
1220,MLS Listing,Single Family Residential,3116 Thurman Dairy Loop,Wake Forest,NC,27587,450000.0,5.0,3.5,Wake,2507.0,7884.0,2019.0,15.0,179.0,155.0,TMLS,2405195,35.920728,-78.5284913
1221,MLS Listing,Single Family Residential,2779 Birchwood Dr,Winston Salem,NC,27103,249900.0,4.0,2.0,Knollwood Manor,,,1967.0,15.0,,,Triad MLS,1040537,36.0814125,-80.2875964
1222,MLS Listing,Single Family Residential,214 N Henry St,Stoneville,NC,27048,123500.0,6.0,2.0,,,,1917.0,15.0,,,Triad MLS,1040550,36.4696074,-79.9083162
1223,MLS Listing,Single Family Residential,1422 N Duke St,Durham,NC,27701,350000.0,2.0,1.0,Durham,1085.0,7230.0,1920.0,15.0,323.0,,TMLS,2405184,36.0145386,-78.9053301
1224,MLS Listing,Single Family Residential,215 Tarpley Way,Garner,NC,27529,290000.0,3.0,2.0,Staunton Meadows,1375.0,8712.0,1990.0,15.0,211.0,,TMLS,2405173,35.6865231,-78.6047821
1225,MLS Listing,Single Family Residential,322 Hunter Ln,Zebulon,NC,27597,289900.0,3.0,2.0,The Bluffs at Buffalo Creek,1674.0,30056.0,2008.0,15.0,173.0,,TMLS,2405164,35.6883921,-78.3304935
1226,MLS Listing,Single Family Residential,33622 Cille Rd,Albemarle,NC,28001,135951.0,3.0,2.0,Albemarle,2128.0,63162.0,2004.0,15.0,64.0,,CANOPYMLS,3781526,35.3720847,-80.2950413
1227,MLS Listing,Single Family Residential,122 Berwick Pl,Hillsborough,NC,27278,599000.0,4.0,3.5,Hardscrabble,4300.0,50094.0,2001.0,15.0,139.0,97.0,TMLS,2405160,36.1279202,-78.969986
1228,MLS Listing,Single Family Residential,2618 Nc 86 Hwy,Hillsborough,NC,27278,615000.0,4.0,4.0,Orange,4633.0,66646.0,1990.0,15.0,133.0,,TMLS,2405159,36.127759,-79.1182613
1229,MLS Listing,Single Family Residential,18153 Rosemont Rd,Sedley,VA,23878,289900.0,3.0,2.0,ALL OTHERS AREA 68,1919.0,98881.0,1976.0,15.0,151.0,,REINMLS,10399184,36.7725367,-76.97711
1230,MLS Listing,Single Family Residential,12137 Lockhart Ln,Raleigh,NC,27614,1525000.0,5.0,6.0,Swans Mill,8570.0,80150.0,1993.0,15.0,178.0,130.0,TMLS,2405150,35.9487363,-78.6240475
1231,MLS Listing,Single Family Residential,1206 Ranchester Rd,Knightdale,NC,27610,395000.0,4.0,2.5,Cheswick,2355.0,7361.0,2012.0,15.0,168.0,61.0,TMLS,2405140,35.762433,-78.526861
1232,MLS Listing,Single Family Residential,1430 Revere Rd,Winston Salem,NC,27103,220000.0,3.0,1.0,Boone Park,,,1951.0,15.0,,,Triad MLS,1040702,36.0713178,-80.2829812
1233,MLS Listing,Single Family Residential,5803 Lincoln Oaks Ct,Greensboro,NC,27407,799999.0,4.0,4.5,Sutton Oaks,,,2006.0,15.0,,40.0,Triad MLS,1040571,36.0125079,-79.8963768
1234,MLS Listing,Single Family Residential,105 Rogers St,Pageland,SC,29728,256000.0,3.0,2.5,Pageland,1600.0,6534.0,2021.0,15.0,160.0,,CANOPYMLS,3781004,34.7825388,-80.3983704
1235,MLS Listing,Single Family Residential,817 W Golf House Rd,Whitsett,NC,27377,555000.0,4.0,4.0,Stoney Creek,,,2005.0,15.0,,36.0,Triad MLS,1040416,36.070528,-79.6038404
1236,MLS Listing,Single Family Residential,312 Round About Rd,Holly Springs,NC,27540,355000.0,3.0,2.5,Remington,1328.0,12196.0,1993.0,15.0,267.0,,TMLS,2405130,35.6490974,-78.8291285
1237,MLS Listing,Single Family Residential,4423 Benton Mill Dr #141,Fuquay Varina,NC,27526,628433.0,5.0,4.0,Brighton Ridge,3272.0,9147.0,2022.0,15.0,192.0,75.0,TMLS,2405128,35.63053297347,-78.7245970153809
1238,MLS Listing,Single Family Residential,4415 Benton Mill Dr #139,Fuquay Varina,NC,27526,598199.0,4.0,3.5,Brighton Ridge,3272.0,10890.0,2022.0,15.0,183.0,75.0,TMLS,2405127,35.6307304221747,-78.7250426891012
1239,MLS Listing,Single Family Residential,4407 Benton Mill Dr #137,Fuquay Varina,NC,27526,588397.0,4.0,3.5,Brighton Ridge,3266.0,9147.0,2022.0,15.0,180.0,75.0,TMLS,2405126,35.6307225497117,-78.7255121802331
1240,MLS Listing,Single Family Residential,2833 Silas Ridge Rd,Winston Salem,NC,27106,449500.0,3.0,3.0,Silas Ridge,,,1997.0,15.0,,135.0,Triad MLS,1040440,36.1203662,-80.298524
